Student_ID,Age,Gender,Study_Hours_per_Week,Preferred_Learning_Style,Online_Courses_Completed,Participation_in_Discussions,Assignment_Completion_Rate (%),Exam_Score (%),Attendance_Rate (%),Use_of_Educational_Tech,Self_Reported_Stress_Level,Time_Spent_on_Social_Media (hours/week),Sleep_Hours_per_Night,Final_Grade
S09808,0.31511531618270044,0.0,15,Auditory,0,0.6932536956019407,0.2773014782407764,0.5858374699580154,72,0,Medium,19,6,A
S09809,0.13635753472078327,1.0,45,Visual,5,0.0,0.7349671121450216,0.6642514334121361,69,0,Medium,13,6,A
S09810,0.5247461162237246,0.0,31,Auditory,15,0.7215259098076211,0.3896239912961154,0.22854982036940336,82,1,Medium,28,9,C
S09811,0.3568909967250998,,49,Kinesthetic,1,0.5608287091394423,0.49352926404270936,0.5608287091394424,63,1,Low,17,9,A
S09812,0.3207338050121071,0.0,18,Kinesthetic,7,0.0,0.6703336524753036,0.6691656152863614,53,0,Medium,11,10,C
S09813,0.24775792488876666,1.0,26,Auditory,2,0.6813342934441081,0.654080921706344,0.21581876445668358,96,1,High,22,10,C
S09814,0.5409594306920208,1.0,21,Auditory,6,0.0,0.595055373761223,0.5943668871187696,78,1,Medium,27,9,A
S09815,0.1337741998107069,1.0,49,Reading/Writing,19,0.7357580989588874,0.6327519651046435,0.20097122664108108,99,0,Medium,3,8,D
S09816,0.6010004128648895,1.0,39,Auditory,16,0.7345560601681981,0.1469112120336397,0.2786449245638867,77,0,Medium,10,6,C
S09817,0.42206047043801226,0.0,13,Visual,14,0.6632378821168762,0.5703845786205136,0.2379955955278655,66,1,Medium,21,6,C
S09818,0.09001159383223636,0.0,40,Auditory,2,0.9901275321545989,0.019802550643092054,0.10560891076633586,59,1,Medium,2,4,D
S09819,0.08431256530476837,0.0,13,Kinesthetic,11,0.9274382183524509,0.29678022987278446,0.21135571349650867,83,0,Medium,9,4,D
S09820,0.5164978687173839,0.0,8,Kinesthetic,1,0.6312751728768025,0.5428966486740503,0.19996208785229316,73,0,Medium,8,10,C
S09821,0.5482023503197807,1.0,29,Visual,1,0.0,0.04020150569011734,0.835378969117679,54,1,High,27,9,A
S09822,0.4156912070808823,0.0,24,Visual,16,0.5715754097362131,0.5715754097362132,0.41689797591904787,62,1,Low,27,8,B
S09823,0.7713732785400772,0.0,28,Visual,1,0.0,0.6363829547955637,0.0,76,1,Low,19,6,D
S09824,0.08292387109458337,0.0,23,Auditory,11,0.912162582040416,0.4013515360977832,0.0,60,1,Medium,12,9,D
S09825,0.5036519266433709,0.0,23,Auditory,0,0.6155745770085643,0.5170826446871942,0.3162723754810793,73,0,Medium,4,7,C
S09826,0.31236639130303084,1.0,10,Reading/Writing,0,0.8590075760833346,0.39514348499833407,0.09162340355568101,50,1,Low,21,5,D
S09827,0.3837818384714698,0.0,27,Kinesthetic,9,0.8443200446372332,0.050659202678234004,0.37049805379683803,50,1,High,0,8,C
S09828,0.5191826322389766,0.0,15,Reading/Writing,18,0.0,0.5853784178494462,0.6227210469363361,91,0,Low,11,10,A
S09829,0.07701327640477984,1.0,39,Reading/Writing,20,0.8471460404525772,0.5252305450805981,0.023354141329944823,84,1,High,0,8,D
S09830,0.34174306308670443,0.0,19,Kinesthetic,6,0.0,0.939793423488437,0.0,95,0,Low,23,6,D
S09831,0.5483938072405966,0.0,42,Auditory,10,0.0,0.5515274861391142,0.6285552197008888,82,1,Low,0,9,B
S09832,0.2802520826124665,1.0,26,Visual,1,0.0,0.7244516335532257,0.6297845670016359,66,1,Low,26,9,B
S09833,0.16670499763517704,,35,Reading/Writing,12,0.0,0.8068521885542568,0.5667442011954439,58,1,Medium,22,7,B
S09834,0.18086934631104362,1.0,37,Auditory,4,0.0,0.6764513552033027,0.7139326604159744,87,1,High,11,9,C
S09835,0.0,1.0,34,Visual,3,0.7259600726380485,0.2903840290552195,0.6234252871074583,68,1,Medium,16,10,A
S09836,0.48417155833641856,0.0,38,Reading/Writing,5,0.0,0.5934559957894958,0.6429524734843017,94,1,High,11,9,A
S09837,0.5615390878570192,0.0,45,Visual,0,0.6176929966427209,0.06176929966427216,0.5470957579128427,90,1,Low,1,8,A
S09838,0.43254706843142565,1.0,13,Auditory,10,0.0,0.6090262723514474,0.6648233097425815,58,1,Medium,15,8,B
S09839,0.23597437865988988,1.0,11,Auditory,3,0.8652393884195959,0.43261969420979807,0.09228810066949686,65,0,Low,0,7,D
S09840,0.08499279913929145,0.0,37,Kinesthetic,7,0.0,0.373968316212882,0.9235388040376917,97,1,Medium,15,5,A
S09841,0.7006996028115138,1.0,32,Kinesthetic,12,0.0,0.7129618458607153,0.026560741079054814,80,1,Medium,27,10,D
S09842,0.4020384428988181,1.0,35,Visual,12,0.0,0.7960361169396598,0.4524285479046631,74,1,Low,29,6,D
S09843,0.0,1.0,7,Visual,5,0.699557379304636,0.18188491861920544,0.6910407726316262,98,1,Low,4,8,A
S09844,0.2541358494706657,1.0,25,Auditory,16,0.6988735860443304,0.3634142647430519,0.5611780046693101,92,1,Low,24,10,B
S09845,0.23201339005163638,0.0,40,Kinesthetic,7,0.0,0.7996728177113066,0.55379885468499,61,1,High,13,10,B
S09846,0.24102878224748164,1.0,32,Kinesthetic,3,0.6628291511805743,0.6628291511805745,0.2514361923406705,72,1,Medium,21,7,C
S09847,0.06696816045745856,0.0,48,Reading/Writing,12,0.7366497650320434,0.6629847885288392,0.11538439817648595,64,1,High,8,7,D
S09848,0.9595689816501456,1.0,42,Reading/Writing,20,0.0,0.28147356795070944,0.0,80,1,Low,12,5,D
S09849,0.1287756592050071,0.0,36,Reading/Writing,17,0.7082661256275387,0.6941008031149881,0.0,63,0,High,3,6,D
S09850,0.7743514441033879,0.0,26,Visual,20,0.0,0.6327557514673398,0.0,92,1,Low,22,8,D
S09851,0.5363775323633904,0.0,13,Visual,5,0.5363775323633903,0.5149224310688548,0.3993158843993824,80,1,Low,6,8,B
S09852,0.3460838337181601,0.0,9,Visual,9,0.0,0.5481967926095656,0.7613844341799522,90,1,High,22,6,A
S09853,0.5595117656017734,1.0,41,Reading/Writing,19,0.6838477135132784,0.4650164451890295,0.05530456201440748,65,0,Medium,12,9,D
S09854,0.53316936000515,0.0,26,Visual,12,0.0,0.11729725920113306,0.8378375657223786,71,1,Medium,29,4,A
S09855,0.23984457014293417,0.0,37,Reading/Writing,15,0.6595725678930687,0.6199982138194847,0.35077175587059883,78,1,Medium,11,9,C
S09856,0.5107351171279179,1.0,45,Kinesthetic,9,0.8025837554867278,0.04815502532920367,0.30445040498691434,81,1,Medium,18,8,C
S09857,0.48960190151755356,1.0,42,Visual,19,0.673202614586636,0.18849673208425813,0.5211115041309953,63,0,Medium,16,7,B
S09858,0.47646517888310486,0.0,31,Kinesthetic,1,0.582346329746017,0.41928935741713236,0.5079863386942237,98,0,Low,2,9,A
S09859,0.2744260727849294,1.0,7,Auditory,15,0.0,0.24149494405073788,0.930790267769153,86,1,Medium,21,6,A
S09860,0.08045543324490421,0.0,45,Kinesthetic,11,0.0,0.6726074219273986,0.7356127916435067,67,1,Low,20,10,A
S09861,0.25936387395534766,1.0,26,Visual,17,0.713250653377206,0.028530026135088305,0.6505304942526481,98,0,Medium,2,6,A
S09862,0.0,1.0,45,Kinesthetic,20,0.0,0.66109018053903,0.7503064528543473,72,1,Medium,19,5,B
S09863,0.5947043671459038,1.0,45,Kinesthetic,3,0.5947043671459037,0.17841131014377115,0.5107081708842766,71,1,Medium,8,8,A
S09864,0.07554046352976117,0.0,12,Auditory,4,0.8309450988273718,0.23266462767166418,0.49969095662707774,54,1,Medium,18,7,B
S09865,0.6761316550556483,1.0,47,Visual,11,0.0,0.4164970995142794,0.6077632360779172,76,1,Medium,28,8,B
S09866,0.44587126185659265,,9,Reading/Writing,7,0.0,0.49045838804225195,0.7487652418811956,52,0,Medium,15,7,C
S09867,0.23493368992788063,0.0,14,Kinesthetic,3,0.6460676473016717,0.3876405883810031,0.6141152421871509,100,0,Low,22,6,A
S09868,0.0,1.0,39,Reading/Writing,13,0.9533280876729066,0.24786530279495575,0.17241910835021765,93,1,High,3,6,D
S09869,0.4518961184084683,0.0,33,Auditory,10,0.7101224717847355,0.21303674153542076,0.49611623636973146,56,0,High,11,8,B
S09870,0.15345661087019705,1.0,43,Reading/Writing,16,0.8440113597860832,0.43888590708876335,0.2673481881201984,51,1,Medium,5,8,C
S09871,0.28335993615194355,1.0,5,Auditory,11,0.0,0.7636550279294879,0.580119078208931,81,1,High,20,5,B
S09872,0.25518711089365276,0.0,26,Kinesthetic,16,0.7017645549575449,0.6456233905609415,0.1599264999916636,51,1,High,5,10,D
S09873,0.28682751181610877,1.0,36,Kinesthetic,20,0.0,0.3575782980640823,0.8887450361149559,62,1,Medium,19,5,A
S09874,0.20668711819130842,0.0,36,Auditory,8,0.0,0.3637693280167027,0.9082688540118772,66,1,High,7,4,C
S09875,0.4706817536165035,,6,Visual,20,0.7396427556830766,0.3550285227278769,0.3245643677727102,85,1,Medium,20,9,C
S09876,0.05781666712645184,1.0,47,Visual,17,0.6359833383909694,0.49606700394495623,0.588302604013055,96,1,Low,11,5,A
S09877,0.1924678013855131,1.0,6,Visual,2,0.7057152717468811,0.6492580500071308,0.20829326718353208,88,1,Low,19,10,D
S09878,0.47765893759437705,0.0,21,Reading/Writing,19,0.0,0.6305097976245777,0.6118000771785053,73,1,Low,20,7,B
S09879,0.11614469441383822,0.0,15,Auditory,13,0.6387958192761098,0.44715707349327705,0.6152242378676313,90,1,High,6,5,A
S09880,0.11331464548630682,0.0,13,Visual,5,0.0,0.5733721061607121,0.8114211107650217,65,0,High,8,9,B
S09881,0.6533746473960913,1.0,13,Reading/Writing,10,0.0,0.6403071544481697,0.40386670833645244,84,1,High,6,7,B
S09882,0.08554180684176081,0.0,34,Kinesthetic,17,0.0,0.414022345114122,0.9062384327694614,90,1,High,0,10,A
S09883,0.9743227642489015,1.0,19,Visual,1,0.0,0.1500457056943309,0.16787327741207034,75,0,Medium,11,4,D
S09884,0.6087965181352233,0.0,34,Reading/Writing,7,0.0,0.4018057019692474,0.6840460345411185,76,1,High,12,9,B
S09885,0.1837078594465638,1.0,34,Visual,10,0.6735954846374004,0.3367977423187003,0.6317339837484554,59,1,Low,2,7,A
S09886,0.09419761617888234,0.0,9,Kinesthetic,20,0.0,0.14506432891547874,0.9849279920798868,95,0,Low,9,9,A
S09887,0.808488654856798,0.0,8,Visual,3,0.0,0.5844217990821997,0.06926222437498122,94,1,Medium,16,8,D
S09888,0.6336293446736593,1.0,11,Reading/Writing,9,0.0,0.33853910701135514,0.6956328964276944,74,1,Medium,29,4,B
S09889,0.06934285192387123,0.0,6,Kinesthetic,7,0.7627713711625825,0.10678799196276163,0.6340092499280897,56,1,Medium,16,4,A
S09890,0.10105872496001046,0.0,13,Reading/Writing,18,0.0,0.867083860156889,0.48780397042755336,91,0,Medium,16,8,C
S09891,0.6181704671700369,1.0,26,Visual,7,0.0,0.09714107341243443,0.7800185160462914,79,0,High,18,5,B
S09892,0.12925799905244487,0.0,42,Reading/Writing,0,0.7109189947884463,0.46920653656037475,0.5076729051061922,56,1,Low,6,7,B
S09893,0.34799586756168127,1.0,40,Kinesthetic,10,0.0,0.7273113632039139,0.5915378746238125,93,0,Medium,27,9,B
S09894,0.5359886975903443,1.0,31,Visual,18,0.0,0.42745098632829964,0.7280122048031683,71,1,High,20,6,A
S09895,0.06439859879534134,0.0,29,Kinesthetic,4,0.7083845867487538,0.2975215264344767,0.6368084790877813,76,1,Medium,11,7,A
S09896,0.486528910007172,0.0,33,Reading/Writing,6,0.7645454300112701,0.21407272040315567,0.364599472785285,59,0,Medium,19,7,C
S09897,0.38675792569717315,1.0,7,Visual,8,0.7090561971114838,0.5247015858624982,0.2689718610591072,57,0,Medium,21,5,C
S09898,0.29037839172535135,1.0,19,Reading/Writing,3,0.6388324617957728,0.4216294247852102,0.5742839920546661,94,1,Medium,23,10,A
S09899,0.25574141392048094,1.0,41,Auditory,8,0.0,0.9377185177084301,0.23511765300091322,55,1,High,30,4,D
S09900,0.2853243860229098,0.0,31,Auditory,9,0.7846420615630018,0.1255427298500804,0.5358785804159387,79,1,Medium,2,10,B
S09901,0.5151297071298582,1.0,13,Reading/Writing,20,0.0,0.22665707113713765,0.8266002401014901,97,1,High,2,10,B
S09902,0.0822841677364577,,26,Kinesthetic,20,0.9051258451010338,0.41635788874647567,0.024952529904504236,70,1,Medium,4,4,D
S09903,0.4202098995271756,0.0,32,Auditory,17,0.5777886118498663,0.4853424339538878,0.5040105972692257,77,0,Medium,16,5,A
S09904,0.5181239746887202,0.0,12,Auditory,20,0.0,0.8549045582363883,0.026186698138716692,90,1,Medium,23,10,D
S09905,0.5289360394844242,0.0,38,Kinesthetic,5,0.0,0.7272870542910833,0.437355926900654,73,0,Medium,22,10,B
S09906,0.3005990014593908,0.0,30,Reading/Writing,8,0.6613178032106596,0.2777534773484771,0.6286111749715191,56,1,Medium,25,7,A
S09907,0.22139692985697812,0.0,37,Reading/Writing,15,0.0,0.6819025439594927,0.6971314940464792,81,0,Low,15,7,A
S09908,0.2947418106838822,,15,Reading/Writing,9,0.810539979380676,0.30800519216465694,0.40160304836987065,83,1,Low,21,10,C
S09909,0.22941945409011386,1.0,45,Reading/Writing,14,0.0,0.7234360118974924,0.6511582378921773,98,1,High,7,10,B
S09910,0.27568245809435377,0.0,47,Visual,12,0.6065014078075781,0.4730710980899111,0.5765058202468438,76,1,High,6,4,A
S09911,0.6079504788572468,1.0,28,Kinesthetic,11,0.0,0.5106784022400873,0.6079504788572468,60,0,Low,1,7,A
S09912,0.06919729873423577,1.0,47,Visual,6,0.7611702860765927,0.045670217164595565,0.6432307212082627,71,0,Medium,29,7,A
S09913,0.4508167896253619,1.0,21,Visual,18,0.0,0.4215136982997135,0.78682299428625,51,1,Low,2,5,B
S09914,0.393706482508772,1.0,18,Visual,15,0.6186816153709273,0.4825716599893234,0.4789079842806332,74,1,Medium,3,4,B
S09915,0.5644708840154713,0.0,30,Kinesthetic,13,0.6209179724170182,0.049673437793361516,0.5416327558467271,83,0,Low,23,8,A
S09916,0.29483789012983963,0.0,37,Reading/Writing,20,0.648643358285647,0.6356704911199342,0.2970781698729209,63,1,Medium,13,5,C
S09917,0.7482392507809916,0.0,21,Reading/Writing,5,0.0,0.4115315879295454,0.5203650408385319,58,1,High,7,10,C
S09918,0.6046996122086976,0.0,32,Auditory,6,0.6046996122086975,0.18140988366260932,0.4855586597918116,81,1,Low,2,8,B
S09919,0.5001599648354778,,43,Auditory,18,0.6877199516487817,0.4401407690552205,0.28837021534036766,54,0,Medium,11,5,C
S09920,0.2307127415695442,0.0,32,Visual,13,0.0,0.9136224566153943,0.3347620612397955,99,1,Medium,8,5,D
S09921,0.8910008676077126,0.0,23,Visual,18,0.0,0.4508464390095026,0.05343166060262818,50,1,Medium,22,6,D
S09922,0.5805649603707075,0.0,28,Reading/Writing,17,0.6386214564077781,0.03831728738446669,0.5036256026979403,67,1,Medium,10,5,B
S09923,0.27344495067873,0.0,31,Kinesthetic,18,0.0,0.39102627947058377,0.8788209759169952,81,1,Medium,30,10,C
S09924,0.23459768998844588,1.0,46,Visual,18,0.6451436474682261,0.3354746966834777,0.6451436474682262,67,1,Low,19,6,A
S09925,0.14335306206306445,1.0,41,Visual,17,0.0,0.7884418413468537,0.598171683056567,86,1,Low,7,4,C
S09926,0.3197933937342885,,10,Visual,3,0.8794318327692933,0.3517727331077174,0.024244196787574078,95,0,Medium,13,6,D
S09927,0.7120854486425302,,40,Auditory,8,0.0,0.10443919913423785,0.6942814757112316,66,0,Low,18,6,C
S09928,0.3608896630795687,0.0,35,Visual,3,0.0,0.846887742693388,0.3905634421678677,64,1,High,10,9,D
S09929,0.4431242966328774,0.0,26,Kinesthetic,7,0.0,0.545929133451705,0.7110571277909311,93,1,High,0,7,B
S09930,0.0,0.0,33,Kinesthetic,6,0.6339828016590566,0.49450658529406427,0.5945830844392882,59,1,High,23,4,A
S09931,0.17857456048691178,1.0,31,Visual,13,0.0,0.05892960496068087,0.9821600826780146,83,1,High,27,5,A
S09932,0.3910488093661654,0.0,46,Auditory,3,0.6145052718611168,0.6022151664238947,0.3268042118413409,80,1,Low,22,8,C
S09933,0.7053456158585983,1.0,20,Reading/Writing,4,0.7053456158585982,0.0705345615858599,0.0,89,0,Medium,10,6,D
S09934,0.49892612169716655,0.0,35,Auditory,4,0.0,0.5854066494580088,0.6390397326133738,60,1,High,24,5,B
S09935,0.308167773871034,1.0,49,Kinesthetic,15,0.8474613781453433,0.2203399583177893,0.3718765097016503,76,1,Medium,25,4,C
S09936,0.07771812083337445,0.0,13,Reading/Writing,17,0.0,0.5129395975002711,0.8548993291671183,65,1,Medium,5,8,A
S09937,0.4714362076781769,0.0,13,Visual,7,0.7408283263514207,0.459313562337881,0.1339863590738156,62,1,High,27,6,D
S09938,0.3099188327776055,0.0,17,Kinesthetic,12,0.681821432110732,0.27272857284429286,0.6038948396521967,70,1,Medium,8,6,A
S09939,0.38952641512047076,0.0,8,Kinesthetic,5,0.6121129380464538,0.37951002158880154,0.574072353029825,71,0,Medium,10,8,A
S09940,0.3435249114201926,0.0,39,Auditory,19,0.6297956709370195,0.6046038440995389,0.34612460155672115,85,1,High,28,10,C
S09941,0.5532160461512543,1.0,11,Auditory,4,0.5532160461512541,0.3651225904598278,0.5045686340800938,56,0,Medium,7,8,A
S09942,0.17948494284481717,0.0,29,Reading/Writing,6,0.0,0.9674238419335642,0.17853925436859808,64,1,Medium,6,6,D
S09943,0.0,0.0,21,Visual,18,0.9967457632796844,0.0,0.08060944971899632,99,1,Medium,0,5,D
S09944,0.3423554088080512,0.0,44,Kinesthetic,14,0.0,0.7782879626903031,0.5263654825226,61,1,Low,18,5,C
S09945,0.5074377278915241,1.0,43,Reading/Writing,16,0.507437727891524,0.4769914642180327,0.5074377278915241,80,1,Low,19,4,A
S09946,0.2616873465246922,1.0,18,Auditory,11,0.0,0.3742129055303098,0.8896541091926846,91,0,High,20,8,B
S09947,0.564934548060589,0.0,19,Kinesthetic,5,0.6214280028666477,0.0994284804586637,0.5336573534904478,58,0,High,9,6,A
S09948,0.05862570306815187,1.0,25,Kinesthetic,5,0.6448827337496698,0.5674968056997096,0.5085633315251342,87,1,Medium,17,7,B
S09949,0.12363556060046099,0.0,47,Reading/Writing,5,0.6799955833025351,0.2447984099889127,0.6799955833025352,67,0,Low,28,6,A
S09950,0.44517637868952525,1.0,44,Visual,12,0.0,0.3672705124188584,0.8166580450619889,88,1,Low,20,6,B
S09951,0.0,1.0,40,Reading/Writing,11,0.7541998491006153,0.4072679185143324,0.5150877887948929,62,0,Medium,16,8,B
S09952,0.5157689103751736,1.0,15,Reading/Writing,7,0.6303842237918788,0.32779979637177703,0.47869139848480485,79,1,Medium,3,8,B
S09953,0.657079834994412,0.0,17,Auditory,20,0.6570798349944119,0.3548231108969825,0.10292104187590011,77,0,Medium,1,9,D
S09954,0.3672610986754922,0.0,35,Kinesthetic,1,0.0,0.20199360427152077,0.9079195279500659,53,0,Medium,29,8,A
S09955,0.41075999500469784,0.0,36,Reading/Writing,1,0.6454799921502392,0.21946319733108144,0.6053657665037612,76,0,Medium,22,5,A
S09956,0.5171086709637709,1.0,18,Auditory,9,0.8125993400859252,0.2112758284223406,0.16626322272365307,80,1,Low,18,6,D
S09957,0.06571780105553969,1.0,39,Reading/Writing,4,0.7228958116109356,0.27470040841215565,0.6305890117961032,58,0,Low,23,8,A
S09958,0.1617057351844468,0.0,31,Visual,8,0.8893815435144571,0.2846020939246263,0.3191447530479193,51,1,Low,20,10,C
S09959,0.0,0.0,7,Visual,12,0.7812402754254814,0.45311935974677936,0.4293558872028971,57,1,Low,13,5,C
S09960,0.6082577204491838,1.0,16,Kinesthetic,18,0.6082577204491837,0.48660617635934705,0.15251072144889136,87,0,Low,19,5,D
S09961,0.8922754755145522,1.0,7,Reading/Writing,1,0.0,0.4514913906103634,0.0,96,0,Low,28,10,D
S09962,0.2915070276943776,0.0,21,Reading/Writing,13,0.0,0.21377182030921027,0.9323761374287076,95,0,High,5,6,A
S09963,0.0,0.0,30,Kinesthetic,1,0.0,0.945357368318424,0.3260359583942602,60,1,High,10,7,C
S09964,0.18445918511935758,1.0,49,Visual,2,0.6763503454376442,0.27054013817505773,0.6597977363463008,69,1,Medium,5,5,A
S09965,0.2782498537876024,0.0,39,Visual,16,0.7651870979159064,0.33668232308299895,0.47298069450416913,82,1,Low,17,10,B
S09966,0.7822298639051296,0.0,18,Reading/Writing,9,0.0,0.322669818860866,0.5329170929997072,69,1,Low,11,8,C
S09967,0.7865702048475184,1.0,8,Visual,13,0.0,0.6152726935696144,0.05241016498470547,99,1,Medium,9,8,D
S09968,0.0,1.0,43,Auditory,0,0.6679352591813346,0.42747856587605426,0.6091999386563623,62,1,Medium,27,4,A
S09969,0.47883613816035586,1.0,6,Auditory,9,0.7524567885377018,0.21068790079055658,0.400169142533096,66,1,Medium,13,5,C
S09970,0.5187924226514126,0.0,8,Reading/Writing,14,0.5187924226514125,0.4876648772923278,0.47317207425461516,81,1,High,19,5,A
S09971,0.47299299464860695,0.0,49,Auditory,3,0.6503653676418343,0.24713883970389713,0.5405783102338237,98,0,Medium,4,5,A
S09972,0.26689316947565683,1.0,20,Reading/Writing,19,0.733956216058056,0.07339562160580569,0.6202333365162466,95,1,High,4,4,A
S09973,0.7880250659631582,0.0,25,Reading/Writing,1,0.0,0.21670689313986854,0.5762418050431832,81,1,Medium,7,10,C
S09974,0.09674461160974197,0.0,36,Kinesthetic,5,0.0,0.9364878403823015,0.33709198290759307,73,0,Medium,5,10,C
S09975,0.05899140721161686,1.0,5,Visual,1,0.6489054793277846,0.6229492601546736,0.4328693937509515,98,0,Medium,1,5,B
S09976,0.3049137808194386,0.0,36,Reading/Writing,3,0.6708103178027646,0.2683241271211059,0.6205185465402674,64,0,Medium,25,4,A
S09977,0.6724916422831004,1.0,13,Reading/Writing,7,0.0,0.3780897455502766,0.6362414128057883,55,1,Low,11,9,B
S09978,0.2569896167679606,0.0,21,Visual,5,0.7067214461118916,0.4240328676671351,0.504675402230938,98,1,Low,10,6,B
S09979,0.6798086053847495,1.0,48,Reading/Writing,1,0.0,0.18694736648080626,0.7091621409880345,66,1,Low,11,7,C
S09980,0.6672754409813956,1.0,34,Visual,9,0.6672754409813955,0.01334550881962796,0.3306189182737641,61,1,Low,9,9,C
S09981,0.61917427490331,1.0,13,Kinesthetic,15,0.6191742749033098,0.4829559344245818,0.0,93,0,Low,12,7,D
S09982,0.16023994989725723,0.0,46,Visual,5,0.0,0.9870780913671037,0.0,82,1,Medium,27,7,D
S09983,0.3895795995733388,1.0,33,Visual,2,0.857075119061345,0.22283953095594977,0.2529674274004278,79,0,High,17,6,D
S09984,0.6682728762045935,1.0,5,Reading/Writing,0,0.0,0.5346183009636749,0.5172955008541574,59,1,Medium,19,8,B
S09985,0.4691198968486797,0.0,10,Reading/Writing,0,0.6450398581669344,0.19351195745008043,0.5713170976616258,82,1,High,28,4,A
S09986,0.23099426718872668,1.0,47,Reading/Writing,15,0.8469789796919974,0.3387915918767991,0.3383615134134357,51,1,Medium,17,4,C
S09987,0.488134900599017,1.0,15,Kinesthetic,7,0.0,0.6711854883236482,0.5578838222075755,61,1,Medium,6,7,A
S09988,0.5370155472424881,1.0,23,Auditory,8,0.7383963774584209,0.3101264785325369,0.26496539224800697,55,1,Low,17,8,C
S09989,0.17140519516432587,1.0,17,Kinesthetic,1,0.9427285734037919,0.24510942908498595,0.14766334593379263,87,1,High,7,9,D
S09990,0.7081936500385052,1.0,6,Auditory,18,0.0,0.7011117135381202,0.08309102950848618,85,1,Low,10,7,D
S09991,0.3178084944396099,,42,Auditory,13,0.0,0.6991786877671418,0.6404271413941216,89,1,High,28,9,C
S09992,0.559654435705006,1.0,26,Visual,19,0.6156198792755063,0.2339355541246925,0.5030638461993624,60,1,Medium,23,10,B
